id;power;dt;hubheight;diameter;NUTS_ID;lon;lat;N1
4352;2500.0;24.04.2009;141.0;100.0;DE40G;14.42241015;51.5534803;DE4
4353;2500.0;24.04.2009;141.0;100.0;DE40G;14.42613976;51.55167327;DE4
4354;2500.0;24.04.2009;141.0;100.0;DE40G;14.42952521;51.54968462;DE4
4355;2500.0;13.03.2009;141.0;100.0;DE40G;14.43213778;51.54719758;DE4
4356;2500.0;29.01.2009;141.0;100.0;DE40G;14.42771843;51.54425379;DE4
4357;3080.0;18.12.2013;140.0;112.0;DE40B;14.1612543;51.54799277;DE4
4358;3080.0;18.12.2013;140.0;112.0;DE40G;14.16527223;51.54437072;DE4
4359;3080.0;18.12.2013;140.0;112.0;DE40G;14.170919199999998;51.54311593;DE4
4360;2000.0;18.12.2013;125.0;90.0;DE40G;14.17680061;51.54163771;DE4
4361;600.0;31.12.1997;76.0;44.0;DE406;14.258164;51.99215957;DE4
4362;500.0;12.04.1999;65.0;40.0;DE406;14.14126946;52.04093368;DE4
4363;750.0;31.12.1998;75.0;51.5;DE406;14.09311472;51.94270322;DE4
4364;750.0;31.12.1998;75.0;51.5;DE406;14.09180216;51.94430255;DE4
4365;750.0;31.12.1998;75.0;51.5;DE406;14.09040222;51.94590119;DE4
4366;2000.0;31.12.2004;105.0;90.0;DE406;14.33393807;52.0522592;DE4
4367;600.0;03.06.2001;65.0;44.0;DE406;13.77410124;51.96643737;DE4
4368;600.0;03.06.2001;65.0;44.0;DE406;13.77398271;51.96384658;DE4
4369;600.0;31.05.2001;65.0;44.0;DE406;13.778043900000002;51.96223436;DE4
4370;1500.0;18.12.2006;100.0;77.0;DE406;14.08311045;51.94816439;DE4
4371;1000.0;18.12.2006;100.0;77.0;DE406;14.08971063;51.94915969;DE4
4372;1000.0;18.12.2006;100.0;77.0;DE406;14.09424243;51.94738739;DE4
4373;1000.0;18.12.2006;100.0;77.0;DE406;14.08846929;51.94148948;DE4
4374;1000.0;18.12.2006;100.0;77.0;DE406;14.09799159;51.94544707;DE4
4375;1000.0;18.12.2006;100.0;77.0;DE406;14.09794717;51.9396833;DE4
4376;1000.0;18.12.2006;100.0;77.0;DE406;14.09400255;51.93762996;DE4
4377;1000.0;18.12.2006;100.0;77.0;DE406;14.10077839;51.9428699;DE4
4378;1000.0;18.12.2006;100.0;77.0;DE406;14.10338341;51.93771977;DE4
4379;1500.0;18.12.2006;100.0;77.0;DE406;14.0995359;51.93444453;DE4
4380;2000.0;31.12.2004;105.0;90.0;DE406;14.33174566;52.06138166;DE4
4381;2000.0;31.12.2004;105.0;90.0;DE406;14.33644146;52.0585041;DE4
4382;2000.0;31.12.2004;105.0;90.0;DE406;14.33854397;52.05539603;DE4
4383;2000.0;31.12.2004;105.0;90.0;DE406;14.32956065;52.05825836;DE4
4384;2000.0;31.12.2004;105.0;90.0;DE406;14.3326684;52.05525502;DE4
4385;2000.0;31.12.2004;105.0;90.0;DE406;14.32499429;52.05445607;DE4
4386;2000.0;31.12.2004;105.0;90.0;DE406;14.32135473;52.05113546;DE4
4387;2000.0;31.12.2004;105.0;90.0;DE406;14.32722593;52.05055773;DE4
4388;2000.0;31.12.2004;105.0;90.0;DE406;14.33252403;52.04928416;DE4
4389;2000.0;17.12.2007;105.0;90.0;DE406;13.78335829;51.97076838;DE4
4390;2000.0;21.12.2007;105.0;90.0;DE406;13.77808723;51.96599326;DE4
4391;2000.0;05.12.2007;105.0;90.0;DE406;13.77989347;51.96005062;DE4
4392;2000.0;04.12.2007;105.0;90.0;DE406;13.78362724;51.96352401;DE4
4393;2000.0;14.12.2007;105.0;90.0;DE406;13.78972358;51.96955718;DE4
4394;2000.0;11.12.2007;105.0;90.0;DE406;13.78967906;51.96634676;DE4
4395;2000.0;07.12.2007;105.0;90.0;DE406;13.79100576;51.96302455;DE4
4396;2000.0;29.11.2007;105.0;90.0;DE406;13.786639;51.95979664;DE4
4397;2000.0;21.11.2007;105.0;90.0;DE406;13.79325181;51.95960385;DE4
4398;2000.0;21.12.2007;105.0;90.0;DE406;13.80116003;51.96104235;DE4
4399;2000.0;26.11.2007;105.0;90.0;DE406;13.80446842;51.95923274;DE4
4400;2000.0;12.07.2009;125.0;90.0;DE406;13.9742956;51.95745389;DE4
4401;2000.0;12.07.2009;125.0;90.0;DE406;13.97486843;51.95403317;DE4
4402;2000.0;12.07.2009;125.0;90.0;DE406;13.97928082;51.9571016;DE4
4403;2000.0;12.07.2009;125.0;90.0;DE406;13.98015582;51.95253257;DE4
4404;2000.0;12.07.2009;125.0;90.0;DE406;13.98300697;51.96222295;DE4
4405;2000.0;12.07.2009;125.0;90.0;DE406;13.98347747;51.95943969;DE4
4406;2000.0;12.07.2009;125.0;90.0;DE406;13.98375189;51.9550273;DE4
4407;2000.0;12.07.2009;125.0;90.0;DE406;13.98498732;51.951873;DE4
4408;2000.0;12.07.2009;125.0;90.0;DE406;13.99071992;51.96162396;DE4
4409;2000.0;12.07.2009;125.0;90.0;DE406;13.98845297;51.95823274;DE4
4410;2000.0;12.07.2009;125.0;90.0;DE406;13.99112838;51.95509973;DE4
4411;2000.0;01.09.2010;125.0;90.0;DE406;14.07383578;51.99012606;DE4
4412;2000.0;18.01.2011;125.0;90.0;DE406;14.06247882;51.98859760000001;DE4
4413;2000.0;01.09.2010;125.0;90.0;DE406;14.07006911;51.98775865;DE4
4414;2000.0;01.09.2010;125.0;90.0;DE406;14.07602212;51.98650177;DE4
4415;2000.0;01.09.2010;125.0;90.0;DE406;14.06530079;51.98595862;DE4
4416;2000.0;01.09.2010;125.0;90.0;DE406;14.07371603;51.98393014;DE4
4417;2000.0;01.09.2010;125.0;90.0;DE406;14.0664147;51.98351284;DE4
4418;2000.0;01.09.2010;125.0;90.0;DE406;14.0753823;51.9815066;DE4
4419;2000.0;01.09.2010;125.0;90.0;DE406;14.06916763;51.98136773;DE4
4420;2000.0;18.01.2011;125.0;90.0;DE406;14.06280188;51.98079575;DE4
4421;2000.0;18.01.2011;125.0;90.0;DE406;14.07036652;51.97902149;DE4
4422;2000.0;22.06.2011;105.0;90.0;DE406;13.76762225;51.90331196;DE4
4423;2000.0;29.12.2010;105.0;90.0;DE406;13.7759324;51.90508012;DE4
4424;2000.0;22.12.2010;105.0;90.0;DE406;13.78405307;51.90689069;DE4
4425;2000.0;30.12.2010;105.0;90.0;DE406;13.79179568;51.90547783;DE4
4426;2000.0;20.12.2010;105.0;90.0;DE406;13.78380629;51.90257218;DE4
4427;2000.0;15.12.2010;105.0;90.0;DE406;13.74562836;51.89968974;DE4
4428;2000.0;22.12.2010;105.0;90.0;DE406;13.76079496;51.8994458;DE4
4429;2000.0;30.12.2010;105.0;90.0;DE406;13.77474012;51.89921418;DE4
4430;2000.0;16.12.2010;105.0;90.0;DE406;13.78817732;51.89894870000001;DE4
4431;2000.0;14.12.2010;105.0;90.0;DE406;13.74481315;51.89712742;DE4
4432;2000.0;20.12.2010;105.0;90.0;DE406;13.75243903;51.89571591;DE4
4433;2000.0;28.12.2010;105.0;90.0;DE406;13.76343058;51.89662319;DE4
4434;2000.0;29.12.2010;105.0;90.0;DE406;13.77442353;51.89589298;DE4
4435;2000.0;14.12.2010;105.0;90.0;DE406;13.78592877;51.89555368;DE4
4436;2000.0;14.12.2010;105.0;90.0;DE406;13.74586924;51.89417144;DE4
4437;2000.0;09.12.2010;105.0;90.0;DE406;13.75768973;51.89346061;DE4
4438;2000.0;09.12.2010;105.0;90.0;DE406;13.7640038;51.8932124;DE4
4439;2000.0;09.12.2010;105.0;90.0;DE406;13.77149094;51.89311097;DE4
4440;2000.0;06.12.2010;105.0;90.0;DE406;13.77700705;51.89280877;DE4
4441;2000.0;09.12.2010;105.0;90.0;DE406;13.78253762;51.89250645;DE4
4442;2000.0;01.09.2010;125.0;90.0;DE406;13.98478554;51.96596072;DE4
4443;2000.0;01.09.2010;125.0;90.0;DE406;13.98862804;51.96403367;DE4
4444;2000.0;24.12.2009;125.0;90.0;DE406;13.54043933;51.92652887;DE4
4445;2000.0;22.03.2006;105.0;90.0;DE406;13.52622748;51.92882451;DE4
4446;2000.0;22.03.2006;105.0;90.0;DE406;13.53266283;51.93129673;DE4
4447;2000.0;24.03.2006;105.0;90.0;DE406;13.53239959;51.92732807;DE4
4448;2000.0;24.03.2006;105.0;90.0;DE406;13.53815244;51.92887432;DE4
4449;2000.0;17.02.2012;125.0;90.0;DE406;13.95702471;51.97233574;DE4
4450;2000.0;17.01.2012;125.0;90.0;DE406;13.95945074;51.96941703;DE4
4451;2000.0;23.12.2011;125.0;90.0;DE406;13.96351199;51.97321124;DE4
4452;2000.0;27.12.2011;125.0;90.0;DE406;13.96913978;51.97221764;DE4
4453;2000.0;29.12.2011;125.0;90.0;DE406;13.97344965;51.97027719;DE4
4454;2000.0;27.12.2011;125.0;90.0;DE406;13.97418348;51.96491575;DE4
4455;2000.0;04.01.2012;125.0;90.0;DE406;13.98002622;51.96786172;DE4
4456;2000.0;27.01.2012;125.0;90.0;DE406;13.97819867;51.97269221;DE4
4457;2000.0;08.02.2012;125.0;90.0;DE406;13.98410421;51.97356152;DE4
4458;2000.0;30.12.2011;125.0;90.0;DE406;13.9890483;51.97252511;DE4
4459;2000.0;30.12.2011;125.0;90.0;DE406;13.995336300000002;51.9732263;DE4
4460;2000.0;31.12.2011;125.0;90.0;DE406;13.96685223;51.96976993;DE4
4461;2000.0;11.01.2012;125.0;90.0;DE406;13.97137538;51.96740883;DE4
4462;2000.0;07.02.2012;125.0;90.0;DE406;13.9831489;51.9701006;DE4
4463;1500.0;27.04.2007;100.0;77.0;DE406;14.08591849;51.945309;DE4
4464;2300.0;09.03.2012;108.3;82.0;DE406;13.54917177;51.86768659;DE4
4465;2300.0;22.12.2011;108.3;82.0;DE406;13.55905239;51.86711566;DE4
4466;2300.0;09.03.2012;108.3;82.0;DE406;13.56417444;51.8672772;DE4
4467;2000.0;01.01.2004;100.0;80.0;DE406;13.72113117;51.97765288;DE4
4468;2000.0;01.01.2004;100.0;80.0;DE406;13.71577001;51.97674033;DE4
4469;2000.0;01.01.2004;100.0;80.0;DE406;13.71208966;51.97916382;DE4
4470;2000.0;13.12.2011;125.0;90.0;DE406;13.97504889;51.96207303;DE4
4471;2000.0;13.04.2012;125.0;90.0;DE406;14.07845011;51.98953287;DE4
4472;2000.0;13.04.2012;125.0;90.0;DE406;14.07467756;51.97825522;DE4
4473;2000.0;21.12.2012;125.0;90.0;DE406;13.99006292;51.96948575;DE4
4474;2000.0;21.12.2012;125.0;90.0;DE406;13.99241574;51.96713219;DE4
4475;2000.0;27.12.2012;125.0;90.0;DE406;13.99780256;51.9703521;DE4
4476;2300.0;31.12.2012;100.0;82.0;DE406;13.64833176;51.8463883;DE4
4477;2300.0;31.12.2012;100.0;82.0;DE406;13.64499025;51.84888553;DE4
4478;3000.0;26.10.2014;140.0;112.0;DE406;14.10199088;51.99359893;DE4
4479;3000.0;26.10.2014;140.0;112.0;DE406;14.10125187;51.98977201;DE4
4480;3000.0;26.10.2014;140.0;112.0;DE406;14.09952929;51.98126213;DE4
4481;3000.0;26.10.2014;140.0;112.0;DE406;14.10673351;51.98143388;DE4
4482;3000.0;26.10.2014;140.0;112.0;DE406;14.09622125;51.97850344;DE4
4483;3000.0;20.12.2013;135.4;101.0;DE406;13.5469462;51.87815259;DE4
4484;3000.0;20.12.2013;135.4;101.0;DE406;13.56382269;51.87740669;DE4
4485;2000.0;22.04.2003;100.0;80.0;DE406;13.72706035;51.98883963;DE4
4486;2000.0;22.04.2003;100.0;80.0;DE406;13.72417172;51.99106524;DE4
4487;2000.0;22.04.2003;100.0;80.0;DE406;13.72143541;51.98793349;DE4
4488;2000.0;22.04.2003;100.0;80.0;DE406;13.72884559;51.98442609;DE4
4489;2000.0;22.04.2003;100.0;80.0;DE406;13.71520591;51.99187591;DE4
4490;2000.0;22.04.2003;100.0;80.0;DE406;13.71809709;51.98957861;DE4
4491;2000.0;22.04.2003;100.0;80.0;DE406;13.72506543;51.98626446;DE4
4492;2000.0;22.04.2003;100.0;80.0;DE406;13.73229554;51.98292573;DE4
4493;2000.0;22.04.2003;100.0;80.0;DE406;13.72237029;51.98118201;DE4
4494;2000.0;22.04.2003;100.0;80.0;DE406;13.71665556;51.98294515;DE4
4495;2000.0;22.04.2003;100.0;80.0;DE406;13.73558894;51.98128872;DE4
4496;1000.0;12.11.2002;98.0;70.0;DE406;13.55462365;51.8593733;DE4
4497;1000.0;12.11.2002;98.0;70.0;DE406;13.54967814;51.86097592;DE4
4498;1000.0;12.11.2002;98.0;70.0;DE406;13.54936107;51.85864312;DE4
4499;1800.0;12.11.2002;98.0;70.0;DE406;13.54903131;51.85670579999999;DE4
4500;1800.0;12.11.2002;98.0;70.0;DE406;13.55118717;51.85514082;DE4
4501;3300.0;30.10.2014;105.0;90.0;DE406;13.77372898;51.96087674;DE4
4502;2400.0;24.09.2014;141.0;117.0;DE406;14.36778769;52.06770338;DE4
4503;2400.0;11.08.2014;141.0;117.0;DE406;14.37481812;52.06466596;DE4
4504;2400.0;08.07.2014;141.0;117.0;DE406;14.38765851;52.05803508;DE4
4505;2400.0;29.06.2014;141.0;117.0;DE406;14.39552681;52.05429949;DE4
4506;2400.0;23.05.2014;141.0;117.0;DE406;14.39813758;52.05103113;DE4
4507;2400.0;15.09.2014;141.0;117.0;DE406;14.35404556;52.06868081;DE4
4508;2400.0;08.07.2014;141.0;117.0;DE406;14.36225938;52.06559668;DE4
4509;2400.0;18.09.2014;141.0;117.0;DE406;14.37297196;52.06107774;DE4
4510;2400.0;08.07.2014;141.0;117.0;DE406;14.37654184;52.05821057;DE4
4511;2400.0;07.06.2014;141.0;117.0;DE406;14.39182375;52.04990182;DE4
4512;2400.0;22.09.2014;141.0;117.0;DE406;14.35504278;52.06427169;DE4
4513;2400.0;29.06.2014;141.0;117.0;DE406;14.36673278;52.05770872;DE4
4514;2400.0;11.08.2014;141.0;117.0;DE406;14.37931898;52.05147298;DE4
4515;2400.0;16.06.2014;141.0;117.0;DE406;14.38562462;52.05106546;DE4
4516;2400.0;10.09.2014;141.0;117.0;DE406;14.3560247;52.05989844;DE4
4517;2400.0;21.08.2014;141.0;117.0;DE406;14.35957552;52.05639332;DE4
4518;2400.0;08.07.2014;141.0;117.0;DE406;14.36601413;52.05180675;DE4
4519;2400.0;08.07.2014;142.0;117.0;DE406;14.36074126;52.05238067;DE4
4520;800.0;19.02.2016;73.3;53.0;DE406;13.66854935;51.83969523;DE4
4521;800.0;19.02.2016;73.3;53.0;DE406;13.66978486;51.83766808;DE4
4522;800.0;19.02.2016;73.3;53.0;DE406;13.67106697;51.83553354;DE4
4523;800.0;19.02.2016;73.3;53.0;DE406;13.67400803;51.84065608;DE4
4524;800.0;19.02.2016;73.3;53.0;DE406;13.67449195;51.83900705;DE4
4525;800.0;19.02.2016;73.3;53.0;DE406;13.67474419;51.83684287;DE4
4526;3300.0;31.03.2015;140.0;112.0;DE406;14.09734249;51.99225966;DE4
4527;3300.0;31.03.2015;140.0;112.0;DE406;14.10803731;51.98690144;DE4
4528;3300.0;31.03.2015;140.0;112.0;DE406;14.11387037;51.98502135;DE4
4529;3300.0;31.03.2015;140.0;112.0;DE406;14.1140761;51.98197487;DE4
4530;3300.0;31.03.2015;140.0;112.0;DE406;14.1043959;51.97525711;DE4
4531;3450.0;18.08.2016;139.0;126.0;DE406;14.08414169;51.98038820000001;DE4
4532;3450.0;18.08.2016;139.0;126.0;DE406;14.08276883;51.98344354;DE4
4533;3450.0;18.08.2016;139.0;126.0;DE406;14.08542193;51.98616155;DE4
4534;2750.0;28.10.2015;139.0;120.0;DE406;13.74243609;51.89116756;DE4
4535;2750.0;28.10.2015;139.0;120.0;DE406;13.7404141;51.88448313;DE4
4536;2750.0;28.10.2015;139.0;120.0;DE406;13.75113635;51.88136942;DE4
4537;2750.0;28.10.2015;139.0;120.0;DE406;13.75234459;51.87813625;DE4
4538;2750.0;28.10.2015;139.0;120.0;DE406;13.7586109;51.88007279999999;DE4
4539;2750.0;16.09.2016;139.0;120.0;DE406;13.73961509;51.88759467;DE4
4540;2750.0;16.09.2016;139.0;120.0;DE406;13.75078793;51.89184098;DE4
4541;2750.0;16.09.2016;139.0;120.0;DE406;13.74779037;51.88779885;DE4
4542;2750.0;16.09.2016;139.0;120.0;DE406;13.74632601;51.88350323;DE4
4543;2750.0;16.09.2016;139.0;120.0;DE406;13.75571629;51.88914176;DE4
4544;2750.0;16.09.2016;139.0;120.0;DE406;13.75335437;51.88522338;DE4
4545;2750.0;16.09.2016;139.0;120.0;DE406;13.75891658;51.88374461;DE4
4546;2750.0;16.09.2016;139.0;120.0;DE406;13.76530113;51.88670709;DE4
4547;2750.0;16.09.2016;139.0;120.0;DE406;13.7722878;51.88786818;DE4
4548;2750.0;16.09.2016;139.0;120.0;DE406;13.77252418;51.88452576;DE4
4549;2750.0;16.09.2016;139.0;120.0;DE406;13.77116965;51.88091497;DE4
4550;3000.0;26.10.2014;140.0;112.0;DE406;14.10292294;51.98412926;DE4
4551;3000.0;26.10.2014;140.0;112.0;DE406;14.10460975;51.97840568;DE4
4552;3000.0;26.10.2014;140.0;112.0;DE406;14.11197127;51.97501777;DE4
4553;3000.0;26.10.2014;140.0;112.0;DE406;14.09784057;51.97472155;DE4
4554;3000.0;26.10.2014;140.0;112.0;DE406;14.12178398;51.984694;DE4
4555;3000.0;26.10.2014;140.0;112.0;DE406;14.12188779;51.98161977;DE4
4556;3000.0;26.10.2014;140.0;112.0;DE406;14.110950199999998;51.9780581;DE4
4557;3000.0;26.10.2014;140.0;112.0;DE406;14.11897017;51.97892758;DE4
4558;3000.0;26.10.2014;140.0;112.0;DE406;14.11961206;51.97589334;DE4
4559;3300.0;16.09.2016;134.0;131.0;DE406;13.74797278;52.34100772;DE4
4560;3300.0;16.09.2016;134.0;131.0;DE406;13.7498808;52.34466028;DE4
4561;3300.0;16.09.2016;134.0;131.0;DE406;13.75188328;52.34809802;DE4
4562;3300.0;16.09.2016;134.0;131.0;DE406;13.74963718;52.35173359;DE4
4563;3300.0;16.09.2016;134.0;131.0;DE406;13.7373615;52.35691671;DE4
4564;3300.0;16.09.2016;134.0;131.0;DE406;13.73282446;52.35382020000001;DE4
4565;3300.0;16.09.2016;134.0;131.0;DE406;13.73416073;52.35022015;DE4
4566;3300.0;16.09.2016;134.0;131.0;DE406;13.7121786;52.33970588;DE4
4567;3300.0;16.09.2016;134.0;131.0;DE406;13.70838162;52.33702107;DE4
4568;3300.0;16.09.2016;134.0;131.0;DE406;13.72341162;52.33804758;DE4
4569;2750.0;28.10.2015;139.0;120.0;DE406;13.76407333;51.87902433;DE4
4570;2750.0;28.10.2015;139.0;120.0;DE406;13.76518917;51.88230901;DE4
4571;2750.0;28.10.2015;139.0;120.0;DE406;13.76817289;51.89062157;DE4
4572;2750.0;28.10.2015;139.0;120.0;DE406;13.76120204;51.89045847;DE4
4573;1800.0;21.12.1999;85.0;70.0;DE406;13.784236800000002;51.96843067;DE4
4574;500.0;01.04.1999;67.0;40.0;DE406;13.73466213;52.30643032;DE4
4575;2000.0;15.12.2006;105.0;90.0;DE406;13.58423576;52.24502113;DE4
4576;2000.0;15.12.2006;105.0;90.0;DE406;13.58686725;52.24287678;DE4
4577;2000.0;15.12.2006;105.0;90.0;DE406;13.58516664;52.24799042;DE4
4578;2000.0;15.12.2006;105.0;90.0;DE406;13.58356675;52.25038988;DE4
4579;2000.0;15.12.2006;105.0;90.0;DE406;13.58212691;52.25281822;DE4
4580;1000.0;31.12.2003;98.0;70.0;DE406;13.55092658;51.8750006;DE4
4581;1000.0;31.12.2003;98.0;70.0;DE406;13.54584408;51.87493788;DE4
4582;1000.0;13.12.2003;98.0;70.0;DE406;13.54591831;51.87263689;DE4
4583;1000.0;31.12.2003;98.0;70.0;DE406;13.54384591;51.87023741;DE4
4584;1000.0;31.12.2003;98.0;70.0;DE406;13.54366121;51.86831087;DE4
4585;1000.0;31.12.2003;98.0;70.0;DE406;13.54328604;51.86643592;DE4
4586;1000.0;31.12.2003;98.0;70.0;DE406;13.54738189;51.86463425;DE4
4587;1000.0;31.12.2002;98.0;70.0;DE406;13.55190084;51.87271068;DE4
4588;1000.0;31.12.2003;98.0;70.0;DE406;13.55294231;51.87013385;DE4
4589;1000.0;31.12.2003;98.0;70.0;DE406;13.55366374;51.86666288;DE4
4590;1000.0;31.12.2002;98.0;70.0;DE406;13.55519207;51.86474842;DE4
4591;1000.0;31.12.2003;98.0;70.0;DE406;13.55754144;51.86213365;DE4
4592;1000.0;31.12.2003;98.0;70.0;DE406;13.55321895;51.87780728;DE4
4593;1000.0;31.12.2003;98.0;70.0;DE406;13.55574651;51.87600401;DE4
4594;1000.0;31.12.2003;98.0;70.0;DE406;13.55719959;51.87417851;DE4
4595;1000.0;12.11.2002;98.0;70.0;DE406;13.55818401;51.87201456;DE4
4596;1000.0;12.11.2002;98.0;70.0;DE406;13.55822928;51.86923664;DE4
4597;1000.0;31.12.2003;98.0;70.0;DE406;13.56008327;51.86485335;DE4
4598;1000.0;31.12.2003;98.0;70.0;DE406;13.56326981;51.86968496;DE4
4599;1000.0;31.12.2003;98.0;70.0;DE406;13.56482559;51.86507315;DE4
4600;1000.0;31.12.2003;98.0;70.0;DE406;13.56460712;51.86235495;DE4
4601;1500.0;13.03.2003;85.0;77.0;DE406;13.74864249;51.91884698;DE4
4602;1500.0;13.03.2003;85.0;77.0;DE406;13.74907037;51.91653169;DE4
4603;1500.0;13.03.2003;85.0;77.0;DE406;13.74921854;51.91433932;DE4
4604;1500.0;13.03.2003;85.0;77.0;DE406;13.74956988;51.91163658;DE4
4605;1500.0;13.03.2003;85.0;77.0;DE406;13.749939;51.90933865;DE4
4606;1500.0;13.03.2003;85.0;77.0;DE406;13.74872978;51.90733865;DE4
4607;1500.0;13.03.2003;85.0;77.0;DE406;13.74815456;51.90502169;DE4
4608;1500.0;13.03.2003;85.0;77.0;DE406;13.75880032;51.91433286;DE4
4609;1500.0;13.03.2003;85.0;77.0;DE406;13.75858969;51.91142635;DE4
4610;1500.0;13.03.2003;85.0;77.0;DE406;13.75915266;51.90946313;DE4
4611;1500.0;13.03.2003;85.0;77.0;DE406;13.75617494;51.90621270000001;DE4
4612;1500.0;13.03.2003;85.0;70.0;DE406;13.76138724;51.90433448;DE4
4613;1500.0;13.03.2003;85.0;77.0;DE406;13.76979156;51.91435835;DE4
4614;1500.0;13.03.2003;85.0;77.0;DE406;13.76876549;51.9104093;DE4
4615;1500.0;13.03.2003;85.0;77.0;DE406;13.77137994;51.90623755;DE4
4616;1500.0;13.03.2003;85.0;77.0;DE406;13.78003706;51.91185744;DE4
4617;1500.0;13.03.2003;85.0;77.0;DE406;13.77913981;51.90741528;DE4
4618;1500.0;13.03.2003;85.0;77.0;DE406;13.78567607;51.91085475;DE4
4619;1500.0;13.03.2003;85.0;77.0;DE406;13.79027519;51.91012884;DE4
4620;2000.0;29.12.2006;90.0;76.0;DE406;13.65392214;51.8419745;DE4
4621;2000.0;22.03.2006;105.0;90.0;DE406;13.52591801;51.93249827;DE4
4622;2000.0;21.12.2006;90.0;76.0;DE406;13.65812155;51.84671619;DE4
4623;600.0;01.05.1998;70.0;46.0;DE406;13.78368273;51.89961267;DE4
4624;2000.0;05.06.2007;99.0;70.0;DE406;13.65003304;51.84387215;DE4
4625;2000.0;21.12.2006;105.0;90.0;DE406;13.66580466;51.9305164;DE4
4626;2000.0;28.12.2006;105.0;90.0;DE406;13.66861539;51.93334463;DE4
4627;600.0;08.03.1998;60.0;43.0;DE406;13.56497132;51.91158951;DE4
4628;600.0;07.03.1998;60.0;43.0;DE406;13.56325629;51.91066042;DE4
4629;600.0;07.03.1998;60.0;43.0;DE406;13.56150693;51.90944314;DE4
4630;600.0;01.05.1998;70.0;46.0;DE406;13.73629107;51.86933292;DE4
4631;600.0;01.05.2000;70.0;46.0;DE406;13.73340321;51.871307;DE4
4632;2000.0;21.12.1999;65.0;40.3;DE406;13.56827874;51.85740923;DE4
4633;500.0;21.12.1999;65.0;40.3;DE406;13.56559825;51.85859047;DE4
4634;2000.0;21.12.1999;65.0;40.3;DE406;13.56282738;51.85986946;DE4
4635;2000.0;21.12.1999;65.0;40.3;DE406;13.55980193;51.86092946;DE4
4636;2000.0;30.12.2002;90.0;76.0;DE40H;13.32281056;51.89041221;DE4
4637;2000.0;30.12.2002;90.0;76.0;DE40H;13.32617212;51.89341846;DE4
4638;2000.0;30.12.2002;90.0;76.0;DE40H;13.31786047;51.89532313;DE4
4639;2000.0;30.12.2002;90.0;76.0;DE40H;13.3132508;51.89965424;DE4
4640;2000.0;30.12.2002;90.0;76.0;DE40H;13.33082397;51.89966207;DE4
4641;2000.0;30.12.2002;90.0;76.0;DE40H;13.31938066;51.90404914;DE4
4642;2000.0;30.12.2002;90.0;76.0;DE40H;13.31035143;51.90603296;DE4
4643;2000.0;30.12.2002;90.0;76.0;DE40H;13.33169187;51.90330715;DE4
4644;2000.0;31.12.2005;98.0;71.0;DE40H;13.13529801;51.97172962;DE4
4645;2000.0;31.12.2005;98.0;71.0;DE40H;13.13230657;51.96909246;DE4
4646;2000.0;31.12.2005;98.0;71.0;DE40H;13.14168754;51.96896216;DE4
4647;2000.0;31.12.2005;98.0;71.0;DE40H;13.13749591;51.96682772;DE4
4648;2000.0;31.12.2005;98.0;71.0;DE40H;13.13083176;51.96709977;DE4
4649;2000.0;31.12.2005;98.0;71.0;DE40H;13.13029941;51.96415088;DE4
4650;2000.0;31.12.2005;98.0;71.0;DE40H;13.12419261;51.96851384;DE4
4651;2000.0;31.12.2005;98.0;71.0;DE40H;13.12294691;51.96627292;DE4
4652;2000.0;01.05.2003;100.0;80.0;DE40H;12.88119519;52.00866974;DE4
4653;2000.0;01.05.2003;100.0;80.0;DE40H;12.88540621;52.01114641;DE4
4654;1000.0;27.02.2004;80.0;72.0;DE40H;13.54559128;51.88592277;DE4
4655;1000.0;27.02.2004;93.6;82.0;DE40H;13.54139684;51.87903706;DE4
4656;1000.0;27.02.2004;80.0;72.0;DE40H;13.53799411;51.88405722;DE4
4657;1000.0;27.02.2004;80.0;72.0;DE40H;13.51559408;51.88653724;DE4
4658;1000.0;27.02.2004;80.0;72.0;DE40H;13.52506124;51.88719581;DE4
4659;1000.0;27.02.2004;93.6;82.0;DE40H;13.52380759;51.88421278;DE4
4660;1000.0;27.02.2004;93.6;82.0;DE40H;13.52645631;51.87875197;DE4
4661;1800.0;20.02.2002;98.5;70.0;DE40H;13.54061345;51.87541262;DE4
4662;1800.0;18.02.2002;98.5;70.0;DE40H;13.54022419;51.87262932;DE4
4663;1800.0;28.02.2002;98.5;70.0;DE40H;13.53634769;51.86764462;DE4
4664;2000.0;15.03.2007;113.5;71.0;DE40H;13.1750245;52.02379572;DE4
4665;2000.0;15.03.2007;113.5;71.0;DE40H;13.17462327;52.02147856;DE4
4666;2000.0;15.03.2007;113.5;71.0;DE40H;13.17423628;52.0191706;DE4
4667;2000.0;15.03.2007;113.5;71.0;DE40H;13.17349393;52.017001;DE4
4668;2000.0;15.03.2007;113.5;71.0;DE40H;13.1730244;52.01457486;DE4
4669;2000.0;15.03.2007;113.5;71.0;DE40H;13.17254;52.01215747;DE4
4670;2000.0;15.03.2007;113.5;71.0;DE40H;13.17257183;52.00994593;DE4
4671;2000.0;15.03.2007;113.5;71.0;DE40H;13.17304197;52.00770521;DE4
4672;2000.0;15.03.2007;113.5;71.0;DE40H;13.1815279;52.02373445;DE4
4673;2000.0;15.03.2007;113.5;71.0;DE40H;13.18145698;52.02153031;DE4
4674;2000.0;15.03.2007;113.5;71.0;DE40H;13.18154666;52.01931966;DE4
